Site,Year,CalendarDate,A.Temp,W.Temp,Time,Mass,PL,Sex,Recapture,Aggression,Shell,Bin.Shell,Start,Move,Code,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000,Dummy
M,2022,124,11,14.5,11.58333333,500,143,F,N,3,0,0,29,68,BCW,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,11.73333333,375,128,M,N,0,600,1,NA,NA,BCX,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,11.85,300,120,M,N,0,333,1,351,81,BCY,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,11.96666667,450,140,F,N,1,72,1,72,73,BDH,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,13.01666667,400,131,M,N,2,0,0,148,87,BDI,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,13.16666667,400,132,M,N,3,0,0,12,103,BDJ,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,13.28333333,200,108,M,N,3,0,0,51,130,BDK,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,13.5,350,130,M,N,1,0,0,32,122,BDL,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,124,11,14.5,13.63333333,250,118,M,N,2,26,1,27,150,BDN,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,10.41666667,300,119,M,N,0,107,1,128,50,BDO,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.05,290,116,M,N,0,259,1,300,26,BDP,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.15,210,102,M,N,1,5,1,5,86,BDQ,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.23333333,210,105,M,Y,0,52,1,54,158,BCP,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.31666667,210,108,NA,Y,1,0,0,64,156,BDK,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.61666667,300,113,M,N,0,5,1,5,111,BDU,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.71666667,290,118,M,Y,3,0,0,1,134,BDN,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,11.96666667,450,136,M,N,0,119,1,120,88,BDV,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,12.03333333,300,118,M,N,0,114,1,117,58,BDW,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,12.13333333,400,132,M,N,0,0,0,86,59,BDX,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,12.33333333,550,144,F,N,2,0,0,51,163,BDY,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,12.93333333,250,129,M,N,1,0,0,0,112,BHI,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,12.98333333,250,105,M,N,0,600,1,NA,NA,BHJ,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,13.06666667,400,120,F,N,1,58,1,58,148,BHK,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,125,11,12.9,13.16666667,210,105,M,N,0,186,1,189,104,BHL,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,11.6,300,118,M,Y,3,11,1,17,149,BDN,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,11.78333333,350,130,M,N,3,0,0,17,135,BHN,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,11.95,200,99,M,N,0,248,1,258,43,BHO,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,12.06666667,375,130,M,N,1,600,1,NA,NA,BHP,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,12.18333333,300,111,M,Y,2,38,1,41,116,BCN,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,12.53333333,325,126,M,N,3,0,0,63,34,BHQ,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,12.7,250,111,M,N,2,2,1,6,94,BHU,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,12.85,350,127,M,N,1,13,1,15,46,BHV,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,12.98333333,350,126,M,N,2,87,1,94,130,BHW,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,13.11666667,250,115,M,N,2,0,0,28,141,BHX,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,13.23333333,300,114,M,Y,0,NA,NA,NA,NA,BDO,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
M,2022,126,16.9,19.4,13.3,400,132,M,Y,1,NA,NA,NA,NA,BDX,0.34375,0.479452055,0.62037037,0.7504363,0.817275748,0.858359133,0.881489842,0.885763739,0.890340323,0.888303769,0,0.061643836,0.086419753,0.04886562,0.031007752,0.021671827,0.018623025,0.023366508,0.020969405,0.016906874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022687609,0.035437431,0.03869969,0.037810384,0.034617049,0.033001031,0.039356984,0.65625,0.45890411,0.293209877,0.178010471,0.11627907,0.08126935,0.062076749,0.056252704,0.05568924,0.055432373,1
N,2022,130,21,17,11.28333333,500,145,F,N,0,254,1,254,74,BHY,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,130,21,17,11.38333333,325,125,F,N,2,134,1,134,86,BIJ,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,130,21,17,11.55,290,120,M,N,1,600,1,NA,NA,BIK,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,130,21,17,11.63333333,625,161,F,N,0,112,1,112,32,BIL,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,130,21,17,11.75,290,117,M,N,1,520,1,520,124,BIN,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,130,21,17,11.9,210,105,M,N,0,239,1,240,30,BIO,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,131,22,15,10.28333333,300,124,M,N,1,156,1,181,134,BIP,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,131,22,15,10.45,200,117,F,Y,1,297,1,299,92,BIN,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,131,22,15,10.53333333,625,161,F,Y,0,68,1,71,63,BIL,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,132,23,17,10.05,225,109,M,N,0,600,1,NA,NA,BIQ,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,132,23,17,10.18333333,500,145,F,Y,0,374,1,374,62,BHY,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,132,23,17,10.26666667,625,161,F,N,0,600,1,NA,NA,BIU,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,132,23,17,10.35,210,105,M,Y,0,600,1,NA,NA,BIO,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
N,2022,133,28,21,11.58333333,325,123,M,Y,0,165,1,165,87,BIP,1,1,0.891304348,0.808695652,0.7827051,0.754237288,0.746454906,0.748370274,0.753255655,0.757424369,0,0,0,0,0,0,0,0,0,0,0,0,0.049689441,0.135652174,0.170731707,0.182588598,0.192285876,0.195132551,0.193968472,0.194282542,0,0,0.059006211,0.055652174,0.046563193,0.063174114,0.061259217,0.056497175,0.052775874,0.048293089,0,0,0,0,0,0,0,0,0,0,1
