Site,Code,Aggression,Shell,Bin.Shell,Start,log.Start,Movement,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000
R,BQV,1,286,1,286,5.659482216,121,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
R,BQW,0,199,1,209,5.347107531,51,0.529411765,0.351724138,0.332307692,0.336236934,0.337777778,0.344186047,0.319413093,0.275010827,0.239026063,0.208806425,0,0,0,0,0,0,0.000564334,0.004330879,0.003772291,0.003046248,0,0.075862069,0.181538462,0.296167247,0.374444444,0.403875969,0.408577878,0.429623214,0.467421125,0.498476876,0,0.117241379,0.101538462,0.083623693,0.072222222,0.072093023,0.134311512,0.181896925,0.199245542,0.214345057,0.470588235,0.455172414,0.384615385,0.283972125,0.215555556,0.179844961,0.137133183,0.109138155,0.090534979,0.075325395
S,BQX,0,269,1,275,5.620400866,102,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BQY,2,4,1,10,2.397895273,108,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BUV,0,54,1,73,4.304065093,70,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BUW,2,0,0,40,3.713572067,8,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BUX,1,39,1,66,4.204692619,137,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BUY,0,0,0,48,3.891820298,86,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BVW,2,0,0,8,2.197224577,35,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BVX,1,0,0,14,2.708050201,46,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BVY,0,36,1,49,3.912023005,107,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BWX,0,0,0,69,4.248495242,84,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BWY,3,0,0,36,3.610917913,75,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,BXY,0,250,1,260,5.564520407,73,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,DHI,0,0,0,19,2.995732274,150,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,DHJ,0,0,0,NA,NA,NA,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,DHK,2,222,1,210,5.351858133,140,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,DHL,1,0,0,6,1.945910149,165,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
S,DHN,0,0,0,58,4.077537444,92,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393
T,DHO,2,0,0,203,5.318119994,38,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHP,1,600,1,NA,NA,NA,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHQ,2,600,1,NA,NA,NA,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHU,2,0,0,62,4.143134726,135,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHV,1,0,0,432,6.070737728,25,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHW,1,221,1,265,5.583496309,8,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHQ,3,43,1,52,3.970291914,95,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHX,1,0,0,306,5.726847748,28,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DIJ,3,0,0,86,4.465908119,131,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
T,DHY,0,600,1,NA,NA,NA,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047
U,DIK,0,600,1,NA,NA,NA,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIL,1,0,0,34,3.555348061,136,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIN,3,0,0,74,4.317488114,119,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIO,0,479,1,497,6.210600077,135,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIP,1,140,1,344,5.843544417,18,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIQ,3,0,0,19,2.995732274,107,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIU,2,0,0,90,4.510859507,120,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIV,1,0,0,177,5.18178355,17,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIW,0,600,1,NA,NA,NA,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIX,0,436,1,447,6.104793232,60,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DIY,0,76,1,83,4.430816799,107,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DJK,3,600,1,NA,NA,NA,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DJL,2,0,0,315,5.755742214,132,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DJN,0,535,1,540,6.293419279,20,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
U,DJO,0,189,1,192,5.262690189,152,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275
V,DP,1,0,0,139,4.941642423,53,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,L,1,0,0,32,3.496507561,58,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJP,1,0,0,2,1.098612289,122,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
